,Chemical,Concentration_ng_L_Error,Concentration_ng_L_Value,Day,Mass_Load_g_d_Error,Mass_Load_g_d_Value,Month,OBJECTID,Population_Normalized_Mass_Lo_1,Population_Normalized_Mass_Load,Sample_Date,Site
642,Oxycodone,1.63,26.15,(6) Sat,0.01,0.15,(07) Jul,1967,2,27.46,2019-07-13 03:00:00,TP04
643,Oxycodone,0.52,26.8,(7) Sun,0.0,0.15,(07) Jul,1968,1,28.2,2019-07-14 03:00:00,TP04
644,Noroxycodone,3.87,54.09,(1) Mon,0.03,0.36,(07) Jul,1969,5,65.96,2019-07-08 03:00:00,TP04
645,Noroxycodone,1.74,35.76,(2) Tue,0.01,0.25,(07) Jul,1970,2,45.0,2019-07-09 03:00:00,TP04
646,Noroxycodone,0.8,43.6,(3) Wed,0.01,0.3,(07) Jul,1971,1,54.8,2019-07-10 03:00:00,TP04
647,Noroxycodone,1.07,45.64,(4) Thu,0.01,0.31,(07) Jul,1972,1,56.98,2019-07-11 03:00:00,TP04
648,Noroxycodone,1.49,42.86,(5) Fri,0.01,0.28,(07) Jul,1973,2,50.69,2019-07-12 03:00:00,TP04
649,Noroxycodone,0.95,28.9,(6) Sat,0.01,0.17,(07) Jul,1974,1,30.35,2019-07-13 03:00:00,TP04
650,Noroxycodone,1.09,31.8,(7) Sun,0.01,0.18,(07) Jul,1975,1,33.46,2019-07-14 03:00:00,TP04
651,Codeine,3.62,56.44,(1) Mon,0.02,0.38,(07) Jul,1976,4,68.82,2019-07-08 03:00:00,TP04
652,Codeine,3.22,42.54,(2) Tue,0.02,0.29,(07) Jul,1977,4,53.52,2019-07-09 03:00:00,TP04
653,Codeine,1.58,29.42,(3) Wed,0.01,0.2,(07) Jul,1978,2,36.98,2019-07-10 03:00:00,TP04
654,Codeine,1.58,27.07,(4) Thu,0.01,0.18,(07) Jul,1979,2,33.8,2019-07-11 03:00:00,TP04
655,Codeine,0.95,25.9,(5) Fri,0.01,0.17,(07) Jul,1980,1,30.63,2019-07-12 03:00:00,TP04
656,Codeine,2.54,27.58,(6) Sat,0.01,0.16,(07) Jul,1981,3,28.96,2019-07-13 03:00:00,TP04
657,Codeine,2.23,42.3,(7) Sun,0.01,0.24,(07) Jul,1982,2,44.51,2019-07-14 03:00:00,TP04
658,Fentanyl,0.19,2.41,(1) Mon,0.0,0.02,(07) Jul,1983,0,2.94,2019-07-08 03:00:00,TP04
659,Fentanyl,0.06,1.46,(2) Tue,0.0,0.01,(07) Jul,1984,0,1.83,2019-07-09 03:00:00,TP04
660,Fentanyl,0.2,2.26,(3) Wed,0.0,0.02,(07) Jul,1985,0,2.84,2019-07-10 03:00:00,TP04
661,Fentanyl,0.06,1.26,(4) Thu,0.0,0.01,(07) Jul,1986,0,1.57,2019-07-11 03:00:00,TP04
662,Fentanyl,0.1,1.61,(5) Fri,0.0,0.01,(07) Jul,1987,0,1.9,2019-07-12 03:00:00,TP04
663,Fentanyl,0.15,2.05,(6) Sat,0.0,0.01,(07) Jul,1988,0,2.15,2019-07-13 03:00:00,TP04
664,Fentanyl,0.08,2.06,(7) Sun,0.0,0.01,(07) Jul,1989,0,2.17,2019-07-14 03:00:00,TP04
665,Norfentanyl,0.23,16.8,(1) Mon,0.0,0.11,(07) Jul,1990,0,20.49,2019-07-08 03:00:00,TP04
666,Norfentanyl,0.76,9.3,(2) Tue,0.01,0.06,(07) Jul,1991,1,11.7,2019-07-09 03:00:00,TP04
667,Norfentanyl,0.13,12.68,(3) Wed,0.0,0.09,(07) Jul,1992,0,15.94,2019-07-10 03:00:00,TP04
668,Norfentanyl,0.22,9.94,(4) Thu,0.0,0.07,(07) Jul,1993,0,12.41,2019-07-11 03:00:00,TP04
669,Norfentanyl,0.08,11.34,(5) Fri,0.0,0.07,(07) Jul,1994,0,13.42,2019-07-12 03:00:00,TP04
670,Norfentanyl,0.5,13.8,(6) Sat,0.0,0.08,(07) Jul,1995,1,14.49,2019-07-13 03:00:00,TP04
671,Norfentanyl,0.51,9.46,(7) Sun,0.0,0.05,(07) Jul,1996,1,9.95,2019-07-14 03:00:00,TP04
672,Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(07) Jul,1997,-10000,-9999.99,2019-07-08 03:00:00,TP04
673,Heroin,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(07) Jul,1998,-10000,-9999.99,2019-07-09 03:00:00,TP04
674,Heroin,0.18,1.89,(3) Wed,0.0,0.01,(07) Jul,1999,0,2.37,2019-07-10 03:00:00,TP04
675,Heroin,0.9,5.31,(4) Thu,0.01,0.04,(07) Jul,2000,1,6.63,2019-07-11 03:00:00,TP04
676,Heroin,-9999.99,-9999.99,(5) Fri,-9999.99,-9999.99,(07) Jul,2001,-10000,-9999.99,2019-07-12 03:00:00,TP04
677,Heroin,1.53,15.84,(6) Sat,0.01,0.09,(07) Jul,2002,2,16.63,2019-07-13 03:00:00,TP04
678,Heroin,0.29,8.06,(7) Sun,0.0,0.05,(07) Jul,2003,0,8.48,2019-07-14 03:00:00,TP04
679,6-Acetylmorphine,0.02,9.3,(1) Mon,0.0,0.06,(07) Jul,2004,0,11.35,2019-07-08 03:00:00,TP04
680,6-Acetylmorphine,0.63,6.22,(2) Tue,0.0,0.04,(07) Jul,2005,1,7.82,2019-07-09 03:00:00,TP04
681,6-Acetylmorphine,0.3,9.84,(3) Wed,0.0,0.07,(07) Jul,2006,0,12.37,2019-07-10 03:00:00,TP04
682,6-Acetylmorphine,0.2,7.9,(4) Thu,0.0,0.05,(07) Jul,2007,0,9.86,2019-07-11 03:00:00,TP04
683,6-Acetylmorphine,0.44,7.25,(5) Fri,0.0,0.05,(07) Jul,2008,1,8.58,2019-07-12 03:00:00,TP04
684,6-Acetylmorphine,0.68,11.16,(6) Sat,0.0,0.06,(07) Jul,2009,1,11.72,2019-07-13 03:00:00,TP04
685,6-Acetylmorphine,0.52,10.81,(7) Sun,0.0,0.06,(07) Jul,2010,1,11.37,2019-07-14 03:00:00,TP04
686,Oxycodone,1.1,19.1,(1) Mon,0.01,0.11,(08) Aug,2109,1,20.16,2019-08-19 03:00:00,TP04
687,Oxycodone,0.37,21.83,(2) Tue,0.0,0.14,(08) Aug,2110,0,25.75,2019-08-20 03:00:00,TP04
688,Oxycodone,0.98,33.22,(3) Wed,0.01,0.22,(08) Aug,2111,1,39.93,2019-08-21 03:00:00,TP04
689,Oxycodone,1.36,35.77,(4) Thu,0.01,0.23,(08) Aug,2112,2,42.55,2019-08-22 03:00:00,TP04
690,Oxycodone,2.2,48.49,(5) Fri,0.01,0.32,(08) Aug,2113,3,58.19,2019-08-23 03:00:00,TP04
691,Oxycodone,0.08,19.06,(6) Sat,0.0,0.12,(08) Aug,2114,0,22.69,2019-08-24 03:00:00,TP04
692,Oxycodone,1.16,18.02,(7) Sun,0.01,0.11,(08) Aug,2115,1,19.46,2019-08-25 03:00:00,TP04
693,Noroxycodone,0.39,31.9,(1) Mon,0.0,0.18,(08) Aug,2116,0,33.68,2019-08-19 03:00:00,TP04
694,Noroxycodone,0.02,38.32,(2) Tue,0.0,0.25,(08) Aug,2117,0,45.22,2019-08-20 03:00:00,TP04
695,Noroxycodone,0.49,49.5,(3) Wed,0.0,0.32,(08) Aug,2118,1,59.49,2019-08-21 03:00:00,TP04
696,Noroxycodone,3.26,50.18,(4) Thu,0.02,0.33,(08) Aug,2119,4,59.69,2019-08-22 03:00:00,TP04
697,Noroxycodone,0.51,53.1,(5) Fri,0.0,0.35,(08) Aug,2120,1,63.72,2019-08-23 03:00:00,TP04
698,Noroxycodone,0.9,24.06,(6) Sat,0.01,0.16,(08) Aug,2121,1,28.65,2019-08-24 03:00:00,TP04
699,Noroxycodone,0.46,22.8,(7) Sun,0.0,0.13,(08) Aug,2122,0,24.63,2019-08-25 03:00:00,TP04
700,Codeine,4.53,48.38,(1) Mon,0.03,0.28,(08) Aug,2123,5,51.09,2019-08-19 03:00:00,TP04
701,Codeine,1.71,76.22,(2) Tue,0.01,0.49,(08) Aug,2124,2,89.94,2019-08-20 03:00:00,TP04
702,Codeine,6.75,96.95,(3) Wed,0.04,0.64,(08) Aug,2125,8,116.52,2019-08-21 03:00:00,TP04
703,Codeine,3.99,48.92,(4) Thu,0.03,0.32,(08) Aug,2126,5,58.2,2019-08-22 03:00:00,TP04
704,Codeine,5.29,112.76,(5) Fri,0.03,0.74,(08) Aug,2127,6,135.3,2019-08-23 03:00:00,TP04
705,Codeine,6.4,63.56,(6) Sat,0.04,0.41,(08) Aug,2128,8,75.68,2019-08-24 03:00:00,TP04
706,Codeine,1.09,68.64,(7) Sun,0.01,0.4,(08) Aug,2129,1,74.14,2019-08-25 03:00:00,TP04
707,Fentanyl,0.06,0.37,(1) Mon,0.0,0.0,(08) Aug,2130,0,0.39,2019-08-19 03:00:00,TP04
708,Fentanyl,0.04,0.85,(2) Tue,0.0,0.01,(08) Aug,2131,0,1.0,2019-08-20 03:00:00,TP04
709,Fentanyl,0.04,1.58,(3) Wed,0.0,0.01,(08) Aug,2132,0,1.9,2019-08-21 03:00:00,TP04
710,Fentanyl,0.14,1.59,(4) Thu,0.0,0.01,(08) Aug,2133,0,1.9,2019-08-22 03:00:00,TP04
711,Fentanyl,0.12,1.63,(5) Fri,0.0,0.01,(08) Aug,2134,0,1.96,2019-08-23 03:00:00,TP04
712,Fentanyl,0.09,1.49,(6) Sat,0.0,0.01,(08) Aug,2135,0,1.77,2019-08-24 03:00:00,TP04
713,Fentanyl,0.02,1.45,(7) Sun,0.0,0.01,(08) Aug,2136,0,1.57,2019-08-25 03:00:00,TP04
714,Norfentanyl,0.21,13.71,(1) Mon,0.0,0.08,(08) Aug,2137,0,14.48,2019-08-19 03:00:00,TP04
715,Norfentanyl,0.7,6.83,(2) Tue,0.0,0.04,(08) Aug,2138,1,8.06,2019-08-20 03:00:00,TP04
716,Norfentanyl,0.12,9.94,(3) Wed,0.0,0.07,(08) Aug,2139,0,11.94,2019-08-21 03:00:00,TP04
717,Norfentanyl,0.21,7.42,(4) Thu,0.0,0.05,(08) Aug,2140,0,8.83,2019-08-22 03:00:00,TP04
718,Norfentanyl,0.07,8.71,(5) Fri,0.0,0.06,(08) Aug,2141,0,10.45,2019-08-23 03:00:00,TP04
719,Norfentanyl,0.46,10.96,(6) Sat,0.0,0.07,(08) Aug,2142,1,13.05,2019-08-24 03:00:00,TP04
720,Norfentanyl,0.47,6.98,(7) Sun,0.0,0.04,(08) Aug,2143,0,7.54,2019-08-25 03:00:00,TP04
721,Heroin,0.54,10.4,(1) Mon,0.0,0.06,(08) Aug,2144,1,10.98,2019-08-19 03:00:00,TP04
722,Heroin,1.52,8.66,(2) Tue,0.01,0.06,(08) Aug,2145,2,10.22,2019-08-20 03:00:00,TP04
723,Heroin,0.18,11.67,(3) Wed,0.0,0.08,(08) Aug,2146,0,14.02,2019-08-21 03:00:00,TP04
724,Heroin,2.0,22.01,(4) Thu,0.01,0.14,(08) Aug,2147,2,26.18,2019-08-22 03:00:00,TP04
725,Heroin,1.14,33.88,(5) Fri,0.01,0.22,(08) Aug,2148,1,40.65,2019-08-23 03:00:00,TP04
726,Heroin,0.88,23.45,(6) Sat,0.01,0.15,(08) Aug,2149,1,27.93,2019-08-24 03:00:00,TP04
727,Heroin,0.61,14.53,(7) Sun,0.0,0.09,(08) Aug,2150,1,15.7,2019-08-25 03:00:00,TP04
728,6-Acetylmorphine,0.09,35.47,(1) Mon,0.0,0.2,(08) Aug,2151,0,37.45,2019-08-19 03:00:00,TP04
729,6-Acetylmorphine,1.65,19.93,(2) Tue,0.01,0.13,(08) Aug,2152,2,23.51,2019-08-20 03:00:00,TP04
730,6-Acetylmorphine,1.89,27.32,(3) Wed,0.01,0.18,(08) Aug,2153,2,32.84,2019-08-21 03:00:00,TP04
731,6-Acetylmorphine,1.11,35.12,(4) Thu,0.01,0.23,(08) Aug,2154,1,41.78,2019-08-22 03:00:00,TP04
732,6-Acetylmorphine,4.58,56.89,(5) Fri,0.03,0.37,(08) Aug,2155,5,68.26,2019-08-23 03:00:00,TP04
733,6-Acetylmorphine,2.39,41.1,(6) Sat,0.02,0.27,(08) Aug,2156,3,48.94,2019-08-24 03:00:00,TP04
734,6-Acetylmorphine,0.1,40.37,(7) Sun,0.0,0.24,(08) Aug,2157,0,43.6,2019-08-25 03:00:00,TP04
