,Chemical,Concentration_ng_L_Error,Concentration_ng_L_Value,Day,Mass_Load_g_d_Error,Mass_Load_g_d_Value,Month,OBJECTID,Population_Normalized_Mass_Lo_1,Population_Normalized_Mass_Load,Sample_Date,Site
691,Oxycodone,0.07,14.46,(6) Sat,0.0,0.01,(08) Aug,2163,0,4.54,1566630000000,TP05
692,Oxycodone,0.0,41.14,(7) Sun,0.0,0.02,(08) Aug,2164,0,8.81,1566716400000,TP05
693,Noroxycodone,5.9,77.07,(1) Mon,0.0,0.04,(08) Aug,2165,1,14.87,1566198000000,TP05
694,Noroxycodone,0.21,112.35,(2) Tue,0.0,0.11,(08) Aug,2166,0,38.26,1566284400000,TP05
695,Noroxycodone,1.81,90.23,(3) Wed,0.0,0.09,(08) Aug,2167,1,30.52,1566370800000,TP05
696,Noroxycodone,0.32,102.47,(4) Thu,0.0,0.09,(08) Aug,2168,0,33.24,1566457200000,TP05
697,Noroxycodone,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,2169,10000,9999.99,1566543600000,TP05
698,Noroxycodone,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(08) Aug,2170,-10000,-9999.99,1566630000000,TP05
699,Noroxycodone,0.0,23.12,(7) Sun,0.0,0.01,(08) Aug,2171,0,4.95,1566716400000,TP05
700,Codeine,11.17,131.02,(1) Mon,0.01,0.07,(08) Aug,2172,2,25.28,1566198000000,TP05
701,Codeine,18.37,216.92,(2) Tue,0.02,0.21,(08) Aug,2173,6,73.86,1566284400000,TP05
702,Codeine,8.77,192.19,(3) Wed,0.01,0.18,(08) Aug,2174,3,65.02,1566370800000,TP05
703,Codeine,0.11,135.74,(4) Thu,0.0,0.12,(08) Aug,2175,0,44.03,1566457200000,TP05
704,Codeine,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,2176,10000,9999.99,1566543600000,TP05
705,Codeine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(08) Aug,2177,-10000,-9999.99,1566630000000,TP05
706,Codeine,0.0,59.1,(7) Sun,0.0,0.04,(08) Aug,2178,0,12.65,1566716400000,TP05
707,Fentanyl,0.08,2.35,(1) Mon,0.0,0.0,(08) Aug,2179,0,0.45,1566198000000,TP05
708,Fentanyl,0.1,0.96,(2) Tue,0.0,0.0,(08) Aug,2180,0,0.33,1566284400000,TP05
709,Fentanyl,0.13,1.18,(3) Wed,0.0,0.0,(08) Aug,2181,0,0.4,1566370800000,TP05
710,Fentanyl,0.08,0.96,(4) Thu,0.0,0.0,(08) Aug,2182,0,0.31,1566457200000,TP05
711,Fentanyl,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,2183,10000,9999.99,1566543600000,TP05
712,Fentanyl,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(08) Aug,2184,-10000,-9999.99,1566630000000,TP05
713,Fentanyl,0.0,1.44,(7) Sun,0.0,0.0,(08) Aug,2185,0,0.15,1566716400000,TP05
714,Norfentanyl,0.85,19.15,(1) Mon,0.0,0.01,(08) Aug,2186,0,3.7,1566198000000,TP05
715,Norfentanyl,0.31,10.65,(2) Tue,0.0,0.01,(08) Aug,2187,0,3.63,1566284400000,TP05
716,Norfentanyl,0.09,17.12,(3) Wed,0.0,0.02,(08) Aug,2188,0,5.79,1566370800000,TP05
717,Norfentanyl,0.99,9.77,(4) Thu,0.0,0.01,(08) Aug,2189,0,3.17,1566457200000,TP05
718,Norfentanyl,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,2190,10000,9999.99,1566543600000,TP05
719,Norfentanyl,0.04,2.75,(6) Sat,0.0,0.0,(08) Aug,2191,0,0.86,1566630000000,TP05
720,Norfentanyl,0.38,4.75,(7) Sun,0.0,0.0,(08) Aug,2192,0,1.02,1566716400000,TP05
721,Heroin,-9999.99,-9999.99,(1) Mon,-9999.99,-9999.99,(08) Aug,2193,-10000,-9999.99,1566198000000,TP05
722,Heroin,-9999.99,-9999.99,(2) Tue,-9999.99,-9999.99,(08) Aug,2194,-10000,-9999.99,1566284400000,TP05
723,Heroin,-9999.99,-9999.99,(3) Wed,-9999.99,-9999.99,(08) Aug,2195,-10000,-9999.99,1566370800000,TP05
724,Heroin,-9999.99,-9999.99,(4) Thu,-9999.99,-9999.99,(08) Aug,2196,-10000,-9999.99,1566457200000,TP05
725,Heroin,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,2197,10000,9999.99,1566543600000,TP05
726,Heroin,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(08) Aug,2198,-10000,-9999.99,1566630000000,TP05
727,Heroin,-9999.99,-9999.99,(7) Sun,-9999.99,-9999.99,(08) Aug,2199,-10000,-9999.99,1566716400000,TP05
728,6-Acetylmorphine,0.06,3.5,(1) Mon,0.0,0.0,(08) Aug,2200,0,0.68,1566198000000,TP05
729,6-Acetylmorphine,0.22,3.95,(2) Tue,0.0,0.0,(08) Aug,2201,0,1.35,1566284400000,TP05
730,6-Acetylmorphine,0.16,3.44,(3) Wed,0.0,0.0,(08) Aug,2202,0,1.16,1566370800000,TP05
731,6-Acetylmorphine,0.17,3.57,(4) Thu,0.0,0.0,(08) Aug,2203,0,1.16,1566457200000,TP05
732,6-Acetylmorphine,9999.99,9999.99,(5) Fri,9999.99,9999.99,(08) Aug,2204,10000,9999.99,1566543600000,TP05
733,6-Acetylmorphine,-9999.99,-9999.99,(6) Sat,-9999.99,-9999.99,(08) Aug,2205,-10000,-9999.99,1566630000000,TP05
734,6-Acetylmorphine,1.72,1.72,(7) Sun,0.0,0.0,(08) Aug,2206,0,0.73,1566716400000,TP05
